what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1341898376626
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1341898376627
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1341898376628
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1341898376629
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1341898376630
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1341898376631
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1341898376632
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1341898376634
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1341898376634
os,sysinfo,,,"win32",1341898376638
arch,sysinfo,,,"x86",1341898376638
ws,sysinfo,,,"win32",1341898376638
locale,sysinfo,,,"en_AU",1341898376638
processors,sysinfo,,,"2",1341898376638
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1341898376638
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1341898376638
java.specification.name,sysinfo,,,"Java Platform API Specification",1341898376638
java.specification.vendor,sysinfo,,,"Oracle Corporation",1341898376638
java.specification.version,sysinfo,,,"1.7",1341898376638
java.vendor,sysinfo,,,"Oracle Corporation",1341898376638
java.version,sysinfo,,,"1.7.0_05",1341898376638
java.vm.info,sysinfo,,,"mixed mode, sharing",1341898376638
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1341898376638
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341898376638
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1341898376638
java.vm.specification.version,sysinfo,,,"1.7",1341898376638
java.vm.vendor,sysinfo,,,"Oracle Corporation",1341898376638
java.vm.version,sysinfo,,,"23.1-b03",1341898376638
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1341898376647
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1341898377458
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1341899010782
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1341899011072
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1341899011206
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1341899013600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899014463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899017483
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341899017519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899021729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899028479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899029535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899071198
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341899074437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341899074527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899080432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899091712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899094239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899098238
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341899098924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899101666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899104503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899106210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899125591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899128343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341899129182
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341899129208
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341899133750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341899133844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341899136942
