what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1344123823239
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1344123823240
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1344123823243
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1344123823243
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1344123823243
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1344123823243
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1344123823243
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1344123823243
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1344123823243
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1344123823243
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1344123823243
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1344123823243
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1344123823243
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1344123823253
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1344123823253
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1344123823253
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1344123823253
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1344123823253
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1344123823253
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1344123823253
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1344123823253
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1344123823273
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1344123823273
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1344123823273
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1344123823273
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1344123823273
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1344123823273
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1344123823273
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1344123823273
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1344123823283
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1344123823283
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1344123823283
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1344123823283
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1344123823283
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1344123823283
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1344123823283
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1344123823283
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1344123823283
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1344123823283
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1344123823283
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1344123823283
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1344123823308
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1344123823308
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1344123823309
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1344123823309
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1344123823311
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1344123823312
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1344123823312
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1344123823313
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1344123823315
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1344123823317
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1344123823318
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1344123823318
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1344123823319
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1344123823319
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1344123823320
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1344123823320
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1344123823321
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1344123823321
os,sysinfo,,,"win32",1344123823324
arch,sysinfo,,,"x86",1344123823324
ws,sysinfo,,,"win32",1344123823324
locale,sysinfo,,,"en_AU",1344123823324
processors,sysinfo,,,"2",1344123823325
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1344123823325
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1344123823325
java.specification.name,sysinfo,,,"Java Platform API Specification",1344123823325
java.specification.vendor,sysinfo,,,"Oracle Corporation",1344123823325
java.specification.version,sysinfo,,,"1.7",1344123823325
java.vendor,sysinfo,,,"Oracle Corporation",1344123823325
java.version,sysinfo,,,"1.7.0_05",1344123823325
java.vm.info,sysinfo,,,"mixed mode, sharing",1344123823325
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1344123823325
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344123823325
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1344123823325
java.vm.specification.version,sysinfo,,,"1.7",1344123823325
java.vm.vendor,sysinfo,,,"Oracle Corporation",1344123823325
java.vm.version,sysinfo,,,"23.1-b03",1344123823325
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1344123823357
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1344123823359
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1344123824275
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1344123833366
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1344123833386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344123834130
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1344123835060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344123836271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344123836671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344124922987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344124926731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344126076875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344126078246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344126712024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344126712928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344129613485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344129614401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344129716647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344129717585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344130346012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344130347269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344130896510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344130899031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344133763371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344133763761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344134166289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344134167413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344135985649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344135986259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139246152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139249348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139249835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139249853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139255025
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344139260005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139261836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139263723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139268499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139272299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344139272545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139277326
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139278685
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139278897
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139284794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139284900
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1344139285166
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139289804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139289926
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139298555
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344139301352
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139301755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139301862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139307522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344139307549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139310440
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1344139312988
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1344139313573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139314662
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1344139316347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139375044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139376963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139390787
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1344139391538
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1344139391576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139393883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139610890
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344139612430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344139618150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344139624315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344140856388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344140859445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344141377109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344141377628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344141399454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344141400036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344141405762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344141406693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344142942467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344142944271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344143109315
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344143110094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344143112748
